utt_id,dataset,speaker,accent,cefr,condition,mode,chunk_ms,left_ctx_ms,ref_text,hyp_text,duration_s,wer,cer,n_ref_words,substitutions,deletions,insertions,proc_time_s,rtf,mean_chunk_proc_s,algorithmic_latency_ms
svarah_01873,svarah,,Kannada,,stream_1280ms,streaming,1280.0,2000.0,Dance is a universal language that can be used to tell stories and share ideas.,Dance is a universe. language that can be used to tell stories. and share ideas.,5.327,0.06666666666666667,0.02564102564102564,15,1,0,0,0.8147,0.153,0.1629,1280.0
svarah_01891,svarah,,Gujarati,,stream_1280ms,streaming,1280.0,2000.0,humorous elements in it make me revisit this book over and over again.,...humorous... in it. make me the... this book. over and over again.,7.226,0.15384615384615385,0.2318840579710145,13,1,1,0,3.0986,0.4288,0.5164,1280.0
svarah_01951,svarah,,Odia,,stream_1280ms,streaming,1280.0,2000.0,from a particular from favorite book.,from a particular thebrite.,3.84,0.5,0.3888888888888889,6,1,2,0,0.4711,0.1227,0.157,1280.0
svarah_01962,svarah,,Bengali,,stream_1280ms,streaming,1280.0,2000.0,AICTE in the academic year 2018 - 2019,AICTE in the academic year 2018. to 2019.,5.074,0.14285714285714285,0.08333333333333333,7,0,0,1,0.6124,0.1207,0.1531,1280.0
svarah_01963,svarah,,Kannada,,stream_1280ms,streaming,1280.0,2000.0,kingdom was weakened and the district came under the rule of Vijayanagara Empire,kingdom was weak. and the district came under the. rule of within a gram.,5.86,0.3076923076923077,0.225,13,3,0,1,0.8011,0.1367,0.1602,1280.0
svarah_01966,svarah,,Bodo,,stream_1280ms,streaming,1280.0,2000.0,"Sikna Jehelau, a freedom fighter, fought against the British by hiding in a forest,","Sipna, do you have a low? to a pre -done partner. fought against the bridges by hiding in a protest.",9.115,0.8571428571428571,0.425,14,6,0,6,1.5106,0.1657,0.1888,1280.0
svarah_01973,svarah,,Tamil,,stream_1280ms,streaming,1280.0,2000.0,Can you tell me whether the UPI transaction to Wahida is successful?,Can you tell me whether the UPI transact to Vahidha is successful.,4.848,0.16666666666666666,0.07462686567164178,12,2,0,0,0.6568,0.1355,0.1642,1280.0
svarah_01987,svarah,,Punjabi,,stream_1280ms,streaming,1280.0,2000.0,"It shifted the base from classroom learning to technology-enabled online learning along with a host of other changes like changes in examination pattern, vaccine distribution, school code closures, etc.",It shifted the base room. classroom learning to tech enabled online. learning. with a host of other changes. like changes in examination. pattern vaccine distribution. school court closures. etc. etc.,14.457,0.16666666666666666,0.10606060606060606,30,3,1,1,1.9946,0.138,0.1662,1280.0
svarah_02001,svarah,,Odia,,stream_1280ms,streaming,1280.0,2000.0,"doing nothing, getting idle and staying at home.",doing nothing getting idle. and staying at home.,4.423,0.0,0.0,8,0,0,0,0.6335,0.1432,0.1584,1280.0
svarah_02004,svarah,,Telugu,,stream_1280ms,streaming,1280.0,2000.0,Are there any Paid vaccination centres which provide Booster Dose of COVISHIELD,Are there any paid vaccination centers which provide the booster dose of vaccine. Covishield.,5.061,0.25,0.17721518987341772,12,1,0,2,0.6545,0.1293,0.1636,1280.0
svarah_02044,svarah,,Bengali,,stream_1280ms,streaming,1280.0,2000.0,women and minorities.,women and minorities.,2.436,0.0,0.0,3,0,0,0,0.3108,0.1276,0.1554,1280.0
svarah_02064,svarah,,Bengali,,stream_1280ms,streaming,1280.0,2000.0,I want to know the balance in my Odisha Gramya Bank account.,I want to know. the balance in my auditions. Grammubana. account.,5.887,0.25,0.1864406779661017,12,2,1,0,0.8132,0.1381,0.1626,1280.0
svarah_02065,svarah,,Nepali,,stream_1280ms,streaming,1280.0,2000.0,"dhania and all that, we just cook it in a simple manner",Dhania and all that we just go it in a simple manner,4.025,0.08333333333333333,0.05555555555555555,12,1,0,0,0.6997,0.1738,0.1749,1280.0
svarah_02075,svarah,,Assamese,,stream_1280ms,streaming,1280.0,2000.0,"24 February 1996, 19 January 2000, 17 January 1994, 2 February 2006, 23 March 1995.","24th February. 1996 26, 19 January 2000. January, 2017. 17 January 1994 to February 2006 23th March 1990.",15.929,0.4666666666666667,0.2948717948717949,15,4,0,3,4.0607,0.2549,0.3124,1280.0
svarah_02080,svarah,,Dogri,,stream_1280ms,streaming,1280.0,2000.0,"can't accommodate more than people. Overall, my state needs more improvement on health care facilities.",But they can't. accomodate more than people. overall my state needs more improvement. on health. care facilities.,9.479,0.2,0.1,15,1,0,2,1.2997,0.1371,0.1625,1280.0
svarah_02083,svarah,,Hindi,,stream_1280ms,streaming,1280.0,2000.0,"Each composition is set with specific notes and beats, but performers improvise extensively.",Each composition is set to specific notes and beats. but performers improv - extensively.,4.853,0.15384615384615385,0.06666666666666667,13,2,0,0,0.6836,0.1409,0.1709,1280.0
svarah_02087,svarah,,Gujarati,,stream_1280ms,streaming,1280.0,2000.0,please add event in calendar,Please add event. in calendar.,1.98,0.0,0.0,5,0,0,0,0.3269,0.1651,0.1635,1280.0
svarah_02124,svarah,,Konkani,,stream_1280ms,streaming,1280.0,2000.0,"Clara, Clarina, Victor, Cheryl, Cain.",Clara Clara now. Victor Cheryl. Kane.,5.72,0.6,0.21875,5,2,0,1,0.7786,0.1361,0.1557,1280.0
svarah_02142,svarah,,Maithili,,stream_1280ms,streaming,1280.0,2000.0,"And in the September we celebrate Durga Puja and then Chhath, Diwali.","And in the, September, we celebrate Durgaap. and then Chhad Diwa.",7.08,0.3333333333333333,0.11940298507462686,12,3,1,0,0.976,0.1378,0.1627,1280.0
svarah_02166,svarah,,Sindhi,,stream_1280ms,streaming,1280.0,2000.0,"Lakshmi Vilas Palace, residence of Vadodara's royal family.",Lakshmi Villas palace residence of Adodra royal family.,5.145,0.25,0.08771929824561403,8,2,0,0,0.8546,0.1661,0.1709,1280.0
svarah_02210,svarah,,Kannada,,stream_1280ms,streaming,1280.0,2000.0,Everyone loved culture and cultural heritage above everything else.,Everyone loved cults. and cultural heritage. above everything. else.,4.247,0.1111111111111111,0.045454545454545456,9,1,0,0,0.6581,0.155,0.1645,1280.0
svarah_02221,svarah,,Konkani,,stream_1280ms,streaming,1280.0,2000.0,Breast cancers can be classified by different schemata.,rest cancers can be classified by the... schematic.,3.254,0.375,0.2222222222222222,8,3,0,0,0.4821,0.1482,0.1607,1280.0
svarah_02223,svarah,,Kashmiri,,stream_1280ms,streaming,1280.0,2000.0,What to consider before investing in Employee Provident Fund Savings Scheme?,what to consider before. investing in a provident funds. savings scheme.,5.253,0.18181818181818182,0.12,11,2,0,0,0.8094,0.1541,0.1619,1280.0
svarah_02245,svarah,,Bodo,,stream_1280ms,streaming,1280.0,2000.0,"And the stones used for grinding can still be found in the forest of a place named the Nabhander,",And this one is used for grinding can still found. in the forest of... class named the knob hunter.,8.885,0.42105263157894735,0.1875,19,4,2,2,1.1576,0.1303,0.1654,1280.0
svarah_02259,svarah,,Bengali,,stream_1280ms,streaming,1280.0,2000.0,show me all Breads items,Show me all the breads I -,1.744,0.4,0.3333333333333333,5,1,0,1,0.3373,0.1934,0.1686,1280.0
svarah_02265,svarah,,Kannada,,stream_1280ms,streaming,1280.0,2000.0,My PRAN number is 4819122239,"My PR ANO is for a 4819 ,1 ,2 ,1 ,2 ,1 ,2 ,1 ,2 ,3 ,4 ,4 ,5 ,6 ,7 ,7 ,8 ,8 ,9 ,1 ,2 ,1 ,2 ,1 ,2 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,7 ,7. 9.",6.544,7.8,2.5357142857142856,5,3,0,36,5.4049,0.8259,0.9008,1280.0
svarah_02281,svarah,,Sindhi,,stream_1280ms,streaming,1280.0,2000.0,the world communication language,the world communication. language.,2.486,0.0,0.0,4,0,0,0,0.3087,0.1242,0.1544,1280.0
svarah_02316,svarah,,Assamese,,stream_1280ms,streaming,1280.0,2000.0,"And I listen to my body. I am mindful of my body and I don't push myself too hard. If something hurts, I stop doing it and find a modification or alternative","And I listen to it. my body. I am mindful of my body and... don't push myself too hard. If something hurts, I stop. doing it and find a modification or all that.",9.526,0.125,0.07792207792207792,32,1,1,2,1.4879,0.1562,0.186,1280.0
svarah_02330,svarah,,Konkani,,stream_1280ms,streaming,1280.0,2000.0,People in Vietnam are very friendly,people Vietnam our very friend,4.333,0.5,0.22857142857142856,6,2,1,0,0.6088,0.1405,0.1522,1280.0
svarah_02363,svarah,,Konkani,,stream_1280ms,streaming,1280.0,2000.0,show me all Utensils.,Show me all utensils.,2.551,0.0,0.0,4,0,0,0,0.2882,0.113,0.1441,1280.0
svarah_02367,svarah,,Kannada,,stream_1280ms,streaming,1280.0,2000.0,Is the notifications for chat messages.,is the notification. for chat message.,2.573,0.3333333333333333,0.05263157894736842,6,2,0,0,0.4663,0.1812,0.1554,1280.0
svarah_02389,svarah,,Bodo,,stream_1280ms,streaming,1280.0,2000.0,"And there are elephant safari, jeep safari,",and are elephants of. jeep safari.,4.233,0.42857142857142855,0.2926829268292683,7,2,1,0,0.7018,0.1658,0.1754,1280.0
svarah_02414,svarah,,Kannada,,stream_1280ms,streaming,1280.0,2000.0,Please transfer Rs 20000 to my Citrus wallet.,"Please transfer to... ,000 rupees to my... citrus wallet.",3.751,0.375,0.22727272727272727,8,2,0,1,0.5111,0.1363,0.1704,1280.0
svarah_02417,svarah,,Urdu,,stream_1280ms,streaming,1280.0,2000.0,Bhartanatyam also enjoys wide patronage in Karnataka.,Arcanatum is also enjoys... pattern. in Karnataka.,6.08,0.5714285714285714,0.36538461538461536,7,2,1,1,0.8318,0.1368,0.1664,1280.0
svarah_02434,svarah,,Bodo,,stream_1280ms,streaming,1280.0,2000.0,that run from one bank to the other,that run from one bank to the other,2.45,0.0,0.0,8,0,0,0,0.3217,0.1313,0.1609,1280.0
svarah_02435,svarah,,Nepali,,stream_1280ms,streaming,1280.0,2000.0,"hand woven outfits are more premium, takes more time and pays attention to detail.",hand woven out. are premium takes more time and pay attention to it. attention to it.,9.005,0.5,0.3125,14,3,1,3,1.381,0.1534,0.1726,1280.0
svarah_02507,svarah,,Hindi,,stream_1280ms,streaming,1280.0,2000.0,filled with humor and told in a satirical manner,Favourite Humor? told in a satirical manner,3.943,0.3333333333333333,0.25,9,1,2,0,0.6451,0.1636,0.1613,1280.0
svarah_02512,svarah,,Tamil,,stream_1280ms,streaming,1280.0,2000.0,"in terms of food, in terms of",in terms of food. in terms of,2.316,0.0,0.0,7,0,0,0,0.3108,0.1342,0.1554,1280.0
svarah_02515,svarah,,Kannada,,stream_1280ms,streaming,1280.0,2000.0,"One day, Shamanatai, her name is Yashoda",Have a one day! a shamanatai. a harnim is a shod.,3.979,1.0,0.47368421052631576,7,3,0,4,1.729,0.4345,0.4323,1280.0
svarah_02528,svarah,,Kannada,,stream_1280ms,streaming,1280.0,2000.0,tribal and indigenous crafts like tribal jewellery and so on,tribal and indigenous crafts like tribal jewel. and so on.,5.6,0.1,0.06666666666666667,10,1,0,0,0.9564,0.1708,0.1913,1280.0
svarah_02540,svarah,,Malayalam,,stream_1280ms,streaming,1280.0,2000.0,is there a canoe shop around here only?,Is there a ken or shou - around here Oli?,2.678,0.5,0.18421052631578946,8,3,0,1,0.5755,0.2149,0.1918,1280.0
svarah_02585,svarah,,Kannada,,stream_1280ms,streaming,1280.0,2000.0,He recalls his childhood days,he recalls. his childhood days.,2.58,0.0,0.0,5,0,0,0,0.4474,0.1734,0.1491,1280.0
svarah_02602,svarah,,Konkani,,stream_1280ms,streaming,1280.0,2000.0,"Vietnam got its place in international tourist map recently. During the COVID, Vietnam was badly hit due to its dependency on tourism. Due to COVID, the tourism industry was not functional and hence the country suffered a lot financially.","Vietnam got it. place in India. tourist map. During the Covid, Vietnam was badly hit. due to its dependence. on tourism. due to COVID the tourism industry. was not fair. and hence the country. suffered a lot financially.",27.264,0.1282051282051282,0.12017167381974249,39,4,1,0,3.6807,0.135,0.1673,1280.0
svarah_02625,svarah,,Dogri,,stream_1280ms,streaming,1280.0,2000.0,Login to Co-WIN portal using phone number 94072137176 4061 and OTP,Log in to Coven Port using mobile phone number 940. 2137 1 7 6 4 -0 -6 -1 and audio.,9.429,1.3333333333333333,0.3787878787878788,12,8,0,8,1.3806,0.1464,0.1726,1280.0
svarah_02629,svarah,,Kannada,,stream_1280ms,streaming,1280.0,2000.0,The New Indian Express. These are the,the new India next week. These are the,2.633,0.42857142857142855,0.19444444444444445,7,2,0,1,0.4855,0.1844,0.1618,1280.0
svarah_02643,svarah,,Kannada,,stream_1280ms,streaming,1280.0,2000.0,"I have read many books written by Kannada writers, but in English far, far less.",I held it mini... books written by Karnada. writers but in English. far far less.,11.282,0.26666666666666666,0.12987012987012986,15,4,0,0,1.5078,0.1336,0.1675,1280.0
svarah_02654,svarah,,Telugu,,stream_1280ms,streaming,1280.0,2000.0,please speak loud,Please speak. loud.,2.121,0.0,0.0,3,0,0,0,0.3075,0.145,0.1538,1280.0
svarah_02673,svarah,,Nepali,,stream_1280ms,streaming,1280.0,2000.0,"every community wears their traditional uniform and they gather in one place and celebrate Phulpati Shobha Yatra, shows different cultural and traditional dance and art forms and",Every... wears their traditional uniform and the in a one piece and celebrate full Shoba Yatra. shows different cultural and cultural differences. dance. and form and,18.25,0.4074074074074074,0.2655367231638418,27,8,2,1,3.0845,0.169,0.2056,1280.0
svarah_02726,svarah,,Odia,,stream_1280ms,streaming,1280.0,2000.0,"Show my APY pension amount, my PRAN number is 554985533897",Show my APY - pension amount my pran number is 55. 5 4 9 8 5 5,9.804,0.7,0.19298245614035087,10,1,0,6,1.6893,0.1723,0.2112,1280.0
svarah_02748,svarah,,Telugu,,stream_1280ms,streaming,1280.0,2000.0,Illegal immigration to India has continued but is now mostly economic and is not limited to Hindus alone.,illegal image to India has continued. but is now more economic and is not limited to Hindus alone.,8.869,0.1111111111111111,0.11538461538461539,18,2,0,0,1.1745,0.1324,0.1678,1280.0
svarah_02756,svarah,,Maithili,,stream_1280ms,streaming,1280.0,2000.0,The art and craft of my state,the art and craft of my state.,2.135,0.0,0.0,7,0,0,0,0.3098,0.1451,0.1549,1280.0
svarah_02768,svarah,,Malayalam,,stream_1280ms,streaming,1280.0,2000.0,31 January 2020,35 January 20th,7.209,0.6666666666666666,0.2,3,2,0,0,1.3186,0.1829,0.2198,1280.0
svarah_02773,svarah,,Tamil,,stream_1280ms,streaming,1280.0,2000.0,Give me a list of the contacts I sent money to last week,Give me a list of contacts I sent. money to last week.,3.816,0.07692307692307693,0.07142857142857142,13,0,1,0,0.4812,0.1261,0.1604,1280.0
